"spinglass (0.5,0.5)","spinglass (0.5,1)","spinglass (1,0.5)","spinglass (1,1)",sponge (k = 1),sponge (k = 2),sponge (k = 3),sponge (k = 4),sponge (k = 5),sponge (k = 6),sponge (k = 7),sponge (k = 8),sponge (k = 9),sponge (k = 10),username_vote
0,0,0,0,0,0,0,0,0,0,0,3,1,1,deb28c43215ac5ede943ed8e3b441870410dbcc4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,deb71292c6b3b5d880cdd47200b8b2fbd6916fcf
0,0,0,0,0,0,0,0,0,0,0,3,1,1,deb7be3b942861e565a21496d7fbf26caad3cbaa
1,0,5,1,0,0,0,0,0,0,0,3,1,1,debd7b82fec308db4924ec94c964afb6236dcca7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,ded6b07016e7c50b21a7a2411766d5fa6310f88f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,deeb6b97fb088d69a0f1d14e836f67668d500ee8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,deec2775cd6bbccf1a09b7900352ac16aaf4679a
0,0,1,1,0,0,0,0,0,0,0,3,7,9,def92e1c526515dcc781f682f61336654dae2ac4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df05cf514fa986e2620857230993ee998315c173
0,0,0,0,0,0,0,0,4,0,0,3,1,1,df070b057f7798b675c98bd8374b81ca5fc9b175
0,0,2,2,0,0,0,2,4,4,5,0,8,0,df0b397fe0ed72377fd434ae5fc2ab06517c968f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df0d160c4f71bf0ea82ed7dc37d9ae1d38fc13a0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,df0d59fee109c355cab3d42c37a5db855f68d9e7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df24a620db6cd6cbcf9b6cd4273638a3fc6e340b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,df45c84988614938ce88b4e6cb1429cb8e0da36b
1,1,5,5,0,0,0,0,0,0,4,5,6,2,df4d4797732830bda2f4e637dbc8f237236761ce
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df4ed37edc48a7bfc14634ce18ad0b741c7c7d31
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df534d857e4c722f5aa5f5ce2b5b2bd3ec138b53
0,0,2,2,0,0,0,2,4,4,5,0,8,0,df56297302e35f8f795227d58d597b3aebebcd79
0,0,0,0,0,0,0,0,0,0,0,3,1,1,df58975bf3d014854465a99987cfd30ec554f024
0,0,1,1,0,0,0,2,4,4,0,3,1,1,df62a8e0f0e5a92d864f9b282b1f5bc92f808005
0,0,0,0,0,0,0,2,4,4,5,0,8,0,df7e73ba2aed9c7c3bc0a67fa28d8670e864cef6
0,0,1,1,0,0,0,2,4,4,0,3,1,1,df916a06e385be25fb6df5e62ea518e03e6690b5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,dfa1443f96afae51fda968930bcd316f813b07be
0,0,1,1,0,0,0,0,0,0,0,3,1,1,dfaf2d278bcd70ad8e6c83feb0da7adfbf365214
0,0,1,1,0,0,0,0,0,0,0,3,1,1,dfb786b733beacb4667523ac55422ba33774ee78
0,0,2,2,0,0,0,2,4,4,5,0,8,0,dfc149fc5607e7cc84047766434191c13e8f02fa
0,0,0,0,0,0,0,0,0,0,0,3,1,1,dfc562429744377d4196b585a3f950b2d5b7abe4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,dfc9253d240ad7e79ce5ec80fe5d98872506d17f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,dfdea6b87c16b80ef14209d5d59643d69e97a3a6
0,0,1,1,0,0,0,2,0,0,0,3,1,1,dfe70ebcbfb331187c2ae77d98cb7489496cf1f3
0,0,2,2,0,0,0,2,4,4,0,3,1,1,dfea94b16eaf42cf1b29f1af2b510c60b2787f57
0,0,2,2,0,0,0,2,4,4,5,0,8,0,dfef93b65d605c3edab8a3232bf94d36836e6e08
0,0,1,1,0,0,0,0,0,0,0,3,1,1,dff2200dbae30c211fe0cc2f917cd253a751b15b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,dff99467ee487d02fef1327105348ad13a9e08b8
1,1,1,1,0,0,0,0,0,0,6,7,7,1,dffd7a2802caa9c0695b430c1d1a6c0eaaac8589
0,0,1,1,0,0,0,2,4,4,5,0,8,0,e011547ff8305e9f09851c8f3f07a682d331aa42
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e01c6156b08b7575574efc4372b9e1bd2113eaff
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e01d407c21af9eb36ca1f82231d576d6d0c98a7b
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e024df7f3ab5caa11c386e6fb588be801838e3b5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0291ba0167c9fcfdc6f632a19f5223c9ccc9c6e
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e03846b455cc5a4373dd19e9f3a47a1b579cce16
0,0,1,1,0,0,0,0,0,0,6,3,7,9,e03c180e4ff4af542ff05a89d1dd973b434f1888
0,0,1,0,0,0,0,0,0,0,0,3,1,1,e03c1f7c6bc23f12916b93249ed6d48dbf26092e
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e04d28477b7b4dc98e25268bbd8cf9244556fdce
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0540d7ae5dbe41841aa0b4ee28ed2ccaf746829
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e05c72a91cef38818cda4e4f6c3124d04cf4c661
0,0,4,2,0,0,0,2,4,4,5,0,8,0,e070ebca80e65d8d3788d420afc7244bf1ae5421
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e077ec504c8aea15deb956d3ddf56913d3890812
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e08ab38f298d0142e9f3051f08c58e2e24a0ec17
0,0,1,1,0,0,0,0,0,0,6,7,7,9,e093b7d8034f61125874ade9bb4895897e72f621
0,0,2,2,0,0,0,0,0,0,0,3,1,1,e0940550db9fe3bc01de486f588bb66ae6bdb88c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0963a497e12472f3041b010917e810bd96a95c7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e09779059e0ef40c91f2cef5657e7085c51fcec6
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e09b2c58263905f4f0bd934cc0f57626efaac1f2
0,0,0,0,0,0,0,2,4,4,0,3,1,1,e09ddcf18f3f76a10952a312614ea17c57503443
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e09f1557100f2aab4855eb4946925fcbf0c8f6af
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0b2ddc226373ef30761ec16a3e58b9ea72b82bf
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0b62c70f2040f50f128371479f099f55feddf2c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0b6d3ea81e410f1aada8663ee9f239fd4bec076
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0b6f1fd8e390957385c68521f95b66a9932a01f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0b89c7de435dfb56e6c27ec54054f524d024144
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0b9aec354a6042d122b2e9a58e16acbf2e388cc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0c8db0ad8574584927b4a8c65cbc498175c7bd8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0cfdb199084e0a3495afed8b1c3da378ae1c771
0,0,1,1,0,0,0,2,4,0,0,3,1,1,e0d05d8686dcf415a5c7b1e5d53bbbe88c4689b5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0d0ed8e87ab7ba9de163540cb91b66f6c43d14b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0d14b5050bc85dd966e1ec92da07007a2f6587a
0,0,2,2,0,0,0,0,0,0,0,3,1,1,e0d37a56cdb2dc36fae3a471cac8f2b81f431b8b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0d9b64e1bfc7217185461f8d19799da603d1697
0,0,2,2,0,0,0,2,4,4,0,3,1,1,e0e24b25ea816ed955472207d97c9a6aa04e0595
0,0,0,2,0,0,0,2,4,4,5,0,8,0,e0e312e7542f59151afd8fe8a6db86dbc42eb153
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0e68203518583f47679ff419ddb9b66e54e2b8a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0ededeb1aa518fc6bd8b5e6b9004a9398c739e5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e0f60cfe4933a3d6f7485f3fd524f12f46c3609f
0,0,0,0,0,0,0,2,4,4,0,3,1,1,e0f7940e0dbada87a6588dc1c2eb33cd2306a6fe
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e0ff1f27f6a54d1d240a9af59964f755fe5eba63
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e101c0ffea72e22b0f03db21babf7e9755d12b95
0,0,1,1,0,0,0,2,4,4,0,3,1,1,e1034fad19021073516f456b57cc9491f15670b7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1039c262708b5716cd890ec6561d8a071a4d135
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e1072fa14231b09db16e5384483ce565b083f97e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e10a7010fda33651cc71f6fdc7debb54bc9abffb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e10cff971f6b122a71de9f65641599608171d3ef
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e11047f635a938067350d2d6d6cefbd3ffbb40c0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e11bca4525fa1b29639819b58862087ed4a77706
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e1237b3ace11aa52f621c785ec40fc80aa06ec45
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e131c0abf87cc808466d4ca8038ec6627193b796
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e137f6ab030a34c2be009cf09632f837fb4d9d9e
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e13f115b790b1f891e54d803d0e56a6779a77ac3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e14053afebe276776b5a6aecf8e6f93cfecbc51c
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e14342b8b1de95d79325f24644b097be4111cfa4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1438a6df98fa0acd7cf76ca1ca1086bbbac0eb3
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e1497ea155e227742a734e82511158dad4dde0bb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e14af5b31d59a68fdde82201bff535fb6d4c0ec0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e14b23120f8ed5479e2c43523c6785a7ea8863bd
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e14b417d93005f5f3594c195732356d6c6836d91
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e150178baac9ad4e3416cd331309dc8d92d4eee2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e157b3d189911d0aaf7df016673730d8ad1eba4d
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e1588e854a2f3d1f24a9e3a115da40040ab21aed
0,0,2,2,0,0,0,2,4,4,0,0,8,0,e15c24ee35b1898167753575a814eea3cb30c388
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e15e15dd63b106ce37ccc727605dd47859fdf9a4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e165d7c98786f26626ba1365309f82c732bdaec0
0,0,1,1,0,0,0,2,4,4,0,3,1,1,e16fb78574af086fedc9e8387a50c68d538e8852
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e17963d07d30b4dc03d7809cf4d823cc8a011823
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e180dfc7993210e8947b9f5085dd16f1587d1b41
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e18ab6039d05e84fe56b56a14c60ced3b2066e91
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e18e4d910cd0d1aa4e45d8d7f7ebb88c1f58fce9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e192c685efc193dcc73d2c66f02b72fe4fbb3086
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e19901a59f94b25f6bc52792cbc5e99671d4145d
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e19c012a4af6b7a15e0c4270ce2c8a8516371056
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e19c85fb25a2480f0a60b7eba91888061fa0adcd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e19fd01d218e1d276056361185b0c7762430cdfe
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e1a4fa19d3e72754fd7bde94ddc9784888a45f5f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1a844a81b16e054e72edb320eca1ce343b08685
0,0,7,1,0,0,0,0,0,0,0,3,1,1,e1ad0ba734903f9089ce5bb13e7e9087c0dce13a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e1b1a8582190082efaaa60dc568176a88271e684
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e1b82f31b4f5c66630357b7d8f0fb6fb1547d88a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1c35f401ebf2ab36e511d18b8214c4b889e802e
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e1c9a588713581c77b5ab98c460e043be7d7a115
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e1ca1c3243008412a62346bef6068bbb90439423
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1cca54139776694bff60b27e482fb317b18c939
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1ce1755982fb2296cc4a27ca7e8f0230960ebb7
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e1d25f1cb727a672f58e04a62acc5c28884f7a9c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1d6bd1027aa62d7844449e394c18138748af56a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e1d6c8accacad44e4681ebe45a234e96c92d12ae
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1dbd9a5dfd821f016c620ae1fa58de8484846f5
0,0,1,1,0,0,0,2,4,4,0,3,1,1,e1ecb5bdaa4a97fece700148b1e321887b322544
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e1f07393e7465c4b2a532b0303df5943e8f9d846
0,0,1,0,0,0,0,0,0,0,0,3,1,1,e1f256d3d8ec17ce141953de437361fac7a4e3b5
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e1f4ed348369c04f259cf7738deeda5960bf465e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e1f5242910ed79c004f90c14f159b513264c173f
0,0,1,1,0,0,0,2,0,0,0,3,1,1,e1f77510932bd657dd5e4c59fa70a5521b1118ec
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e1fc828048a04921717fa7c66cb39f3762dbb5f5
0,0,0,0,0,0,0,2,4,4,0,3,1,1,e2002ac27abc6819cbee9bc448a6aa0c181cea62
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e202d6f8c3272b01ba3c6a6c316cea0286f7901f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e20f944b25878a8ca2c3c8e10a6e293d3d57d15d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e20fd7717168a9400ecc15c10675a2e470c1fc12
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2114ff79d43cece682276a095ef71e3afa64f66
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e227ccf11d6bf55d91f352b447c163195f41d8ec
0,0,0,0,0,0,0,2,4,4,0,0,8,0,e235505dc5d1fa3e32e0783f0b9acdce07f4f080
0,0,0,1,0,0,0,0,0,0,0,3,1,1,e23b937b653abc5955b70e26832113e7eeee2e2a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e23f20163afde9ec61a6287dd078d339478eb1f8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e24b77124c3a478b75234ca0776566ed2feeabfd
0,0,1,1,0,0,0,2,4,4,5,0,8,0,e24cca97e38d3c85fea0fbab447791f5aa30b1ab
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e24f819a379d862d351706581436b0c3b6e10639
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e2508f39d09747545546adf090fe41012734347c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e253b6b3ecbecb541293cda45d05835b3a08c1a0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e25449ec487a5018cce696dc52f79f822b3dcdf9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e254e305315110c832659392e0d513e4c268ea17
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e25f3c99f5e676c270c60bff5ec7336ea0fc9f68
1,1,1,1,0,0,0,0,0,0,0,3,1,1,e262910f3bfb5bccedd4c07b9912106d29e522fd
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e2666840e745df70c6165588da060442e16d4100
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e268d77ff3a93bb2e9531cd99b02f7fb516a798a
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e26bb14a3dfdcb3359bee6dace72c9002abb4e2d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e26bd9c8f3ac543780df1dad7fafcb34485d635c
0,0,2,2,0,0,0,2,4,4,0,3,1,1,e26dccd85dd880bf074fd741721319b3bb0eb713
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e26fe96d3fb02e69e6297b356ef9c542fee4a762
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e27483181c0528065b6db86dd82cd1d61c70e25d
0,0,2,2,0,0,0,2,4,4,0,3,1,1,e28352d23099e1c2b4cafaf35531caa1fcf7478d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2836f707f85e79544694b853e242687d4a48fc0
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e292ed0a3901d13eb09c6f54d9c8fcc0be2e322a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2985aa402dc8864839ab301b88164c321749615
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e29c077b8b08b1452d0511dcf2ea0197df65ab0c
0,0,2,2,0,0,0,2,4,4,0,3,1,1,e2a2b8ca0cb3e3c99df172b2096dce21c7cca4c4
0,0,0,0,0,0,0,2,0,0,0,3,1,1,e2a34ae1d1ad63c8c84dbed4d95fead852e9022d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2aa41761e4a191ded7124afde3b6416d4092e6b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2ab655a8ead33e9152eef72a991c53acb6f7991
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2b0b994154060eba4da961ccab7ee97ce11c690
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e2b22906c34dbc0375dbbd4b0118651a09377da5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2b3fbdd367fc4b3a0fb9b64e8e1a7bb9cfd936f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2b5f100941f4115f894466e31065d80fca60da1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2ca0456e7b737cf6c6903a1f4086d880bc15813
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2d0da5437d9ffad5ec5c9e605d0d3542a3ecd43
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2d64d0ba0237f765ec32c421d84beab55458f87
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2dc113f623afc7af80a31ce37709104086ada41
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2e4daaaf71c898120b5c79887610141ed385cf7
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2e51d7ed2305e026b967b164558c4cefd0466ae
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e2ed6f6fd27c730cccdf8876061002e2114636a2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2f26f55b703118acde09c558893281091a55121
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e2f2870a9d1e8de59e4d1789811820adfc7a8ad6
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e2f2d4488d1b731b6795ddfdb487252418318444
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e309e6a1e1c1055951972570dbfe6c81184254fb
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e30ed9ed8d28c4455b105f8f5653728a7a0fcaf7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e31f1c9837a234deec61cd46aeafb75e74ccd4a5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e3235e5ebdb31190def0e249187de035a7be6fb6
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e32c5cdfbb65f658ae22384e1bfb40c2059e07b1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e32d63f0551e6d263e9f80240cd4fff262ba1b98
0,0,1,0,0,0,0,0,0,0,0,3,1,1,e330b3b6ad8e37f95c1a7eea4a1e391f35710a5b
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e3438b548e5547efcf08535a424639ffbec629bd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e3489ad6fd526f84ab18e6929f6e7ed04f3eb099
0,0,0,0,0,0,0,2,4,4,0,3,1,1,e3505b65c39e40c64161667ef2d59921f0b01f85
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e356d6fe3af35e9545e450a23cc6d8a1c66335a8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e35cf3a3a8050f80c11d4c3633f032f2ad4f4bed
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e35f73004185a30b367c1ae99b2adc616830b160
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e36cfd71d2d16ebdc2c1537f17b39613c72d6dd9
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e36e178aac8d2db951652cb3a0705b2ebbb285dd
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e37985a04388d6c6233b6b5a5bac3fd6dd0278e2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e37a620adcbfea45dc0f78f5ccd2d5e77e988492
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e37e41547e57770e30e4489c20dec403dd6fbdaa
1,1,5,5,0,0,0,0,0,0,4,5,6,2,e38db425da66dc68f78fe035340d22d2cf7f4e3c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e393d363ffd4e630886af3a4d8aa5125d7437818
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e3989293d9658ba820daa5a07e043df51497b8aa
0,0,1,1,0,0,0,2,4,4,5,0,8,0,e39ab81cbf238deaf97ac30df87fb2876e1d2845
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e39ac9a68740c8ef64a3c88a763fdf6a1e2230da
1,1,1,1,0,0,0,0,0,0,6,7,7,1,e39f7df09474daf3f4c0e5a2992acf6e43d58755
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3a4e69839f68852512d17b7dfe94c7c9d88d082
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e3a769d479025de445bd9f83cf496cd0c51771e8
0,0,1,1,0,0,0,0,0,0,0,3,1,1,e3ac022b16d98e3003bb23281cb1d64729a18ec5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3af81b7c375c2a471eae783ede073e3e6048deb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3b7e18707b4f0de3a9a698ddf99c65189da2042
0,0,0,1,0,0,0,0,0,0,0,3,1,1,e3b81a5ac387056a49d7afa54d32a626dc981015
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3bd2710884975aa065263e772c4e9ed6c94374b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3bffb85a985aeac14002ab0799ce562ec6ad761
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e3c733ee072e2eba62df3c78f35aeff19a19bfdb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3c776a1d6aaeda72e06c5ddbd977a5df6e42b24
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3c98e007aea19807f5788514f3cc602717d746c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3cfdf5a0e0c459a0875b8514d0f17145bac4ef9
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e3d25bdf88a79ffbea5d276969b3ca5c269873d1
0,0,1,1,0,0,0,2,0,0,0,3,1,1,e3d608cdea5413721a55762c7b9c0859089de571
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3d9c29fed71a288a4c3ac1b42ec4fcf86171186
0,0,4,2,0,0,0,0,0,0,0,3,1,1,e3da41713dcc7361029ada04a2523b803e75dc21
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3e9b4c7cdd7f98a0769df18b738890afea5ac86
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3eb10935990733fd6909ef83efce7b2340544d5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3ed2443abe260939ac5fa057ddaa3add843caba
0,0,1,0,0,0,0,0,0,0,0,3,1,1,e3f10699544de356d9f51da57e5166dd3424ca68
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e3f937981bddba3c198c4a83e41c16f665da26dd
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e4095f79d35d2c9b726c3fc537fa1a32ea2c38af
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e409f43dfe9e950749d6abc31ab04bcc395b5da0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e40aabd51445cc42b7e447d249d64d0b992ab121
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e42027743bccc11b2b25312043c5669932886473
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e42c002b8c41a00b1eb200aa5ed316560d3830bf
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e43438aaf45822c99f4568fb6e331f47db966c93
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e44767257d9bb3f293ce2b2b6fbc1d130268094c
0,0,1,1,0,0,0,2,4,4,0,3,1,1,e44d0e9201e200341ec8173bbd75df3d3cc3d6da
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e4508e192de3562e7e8f0fb5f7899669cd09a002
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e457b981064d78131b8aad265bc1d612bea5740e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e460e046eb5da360e2a3a6a646a8e5567c88a381
0,0,0,0,0,0,0,2,0,0,0,3,1,1,e4622e2a2a33319ebea4af098aca94df6b280337
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e4627ed9423d1eb4b090217bfe7f01d0ae1def73
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e46b45f7228402fd12b651d4df5cf8c64a4b6efa
0,0,1,1,0,0,0,2,4,4,5,0,8,0,e487eb32336461d69ab76ffc8a2cebf212bfbe12
0,0,0,0,0,0,0,2,4,4,5,0,8,0,e49543bc5aa69554f45b8637860d27b498c20d1e
0,0,1,1,0,0,0,2,0,0,0,3,1,1,e49851e9e155ab31aea728bf49cfd988c0a7fe20
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e498c2034cb06765c437b7c216ef67c45638e147
1,1,1,1,0,0,0,0,0,0,6,7,7,9,e498e486d88d4e460706924e9882f3348bd86333
1,1,1,1,0,0,0,0,0,0,6,7,1,1,e499083be5bb38822e93890dce0dfb1072780d5d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e49f50d818ea17d7b79a296e610b19ce4c41ddaf
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e4a65e07efde6952bc12015b3bf8dbed94572c02
0,0,0,0,0,0,0,0,0,0,0,3,1,1,e4adf4a0156446cf10543cbd15002ee707fd1870
0,0,2,2,0,0,0,2,4,4,5,0,8,0,e4b6fb8dc18cb536b3d1f49d762e9e1d82f14517
