level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10
636,30,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
712,4,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
514,22,0,0,0,0,0,0,0,0,0
420,2,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
514,8,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
858,7,0,0,0,0,0,0,0,0,0
636,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0
839,7,0,0,0,0,0,0,0,0,0
562,22,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
874,7,0,0,0,0,0,0,0,0,0
634,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
919,23,0,0,0,0,0,0,0,0,0
858,8,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
839,7,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0
874,22,0,0,0,0,0,0,0,0,0
420,23,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
420,22,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
919,23,0,0,0,0,0,0,0,0,0
874,23,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
420,30,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
514,23,0,0,0,0,0,0,0,0,0
839,22,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
223,21,0,0,0,0,0,0,0,0,0
764,23,0,0,0,0,0,0,0,0,0
513,23,0,0,0,0,0,0,0,0,0
995,1,0,0,0,0,0,0,0,0,0
764,22,0,0,0,0,0,0,0,0,0
722,2,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
874,30,0,0,0,0,0,0,0,0,0
636,30,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
634,4,0,0,0,0,0,0,0,0,0
919,30,0,0,0,0,0,0,0,0,0
722,8,0,0,0,0,0,0,0,0,0
919,22,0,0,0,0,0,0,0,0,0
636,1,0,0,0,0,0,0,0,0,0
839,2,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
513,2,0,0,0,0,0,0,0,0,0
858,30,0,0,0,0,0,0,0,0,0
223,23,0,0,0,0,0,0,0,0,0
722,5,0,0,0,0,0,0,0,0,0
764,22,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
420,8,0,0,0,0,0,0,0,0,0
764,30,0,0,0,0,0,0,0,0,0
919,22,0,0,0,0,0,0,0,0,0
722,23,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
636,4,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
722,30,0,0,0,0,0,0,0,0,0
874,8,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0
764,8,0,0,0,0,0,0,0,0,0
858,22,0,0,0,0,0,0,0,0,0
514,4,0,0,0,0,0,0,0,0,0
722,4,0,0,0,0,0,0,0,0,0
858,23,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0
